lat,lon,date,Max temp,Min temp,Total Precip,Max daily precip,Rain days,Max sustained wind
-37.65498442,176.1815188,2024-06-05,61℉,42℉,0in,0in,0,15mph
-36.84391227,174.7838459,2024-06-06,63℉,50℉,0.00in,0.00in,1.0,16mph
-43.60953383,172.7261822,2024-06-07,58℉,33℉,0in,0in,0,7.1mph
-35.95486906,173.7429497,2024-06-07,64℉,56℉,0.00in,0.00in,1.0,8.3mph
-41.4333574,170.8666774,2024-06-09,58℉,50℉,0.83in,0.83in,1.0,26mph
-43.50370156,172.7320066,2024-06-09,59℉,40℉,0.04in,0.04in,1.0,11mph
-41.27610572,173.9992277,2024-06-11,56℉,46℉,0.00in,0.00in,1.0,18mph
-36.80327992,175.169495,2024-06-11,60℉,53℉,0.02in,0.02in,1.0,17mph
-37.64745793,176.1647696,2024-06-12,57℉,43℉,0in,0in,0,11mph
-35.73556933,174.3475595,2024-06-12,59℉,47℉,0in,0in,0,5.8mph
-36.84220038,174.7670722,2024-06-14,63℉,55℉,1.5in,1.5in,1.0,25mph
-39.47346132,176.9146094,2024-06-14,60℉,43℉,0.15in,0.15in,1.0,29mph
-36.83724229,174.7551042,2024-06-14,63℉,55℉,1.5in,1.5in,1.0,25mph
-45.81413653,170.6270926,2024-06-16,55℉,42℉,1.3in,1.3in,1.0,17mph
-40.543,175.186,2024-06-16,59℉,47℉,0.15in,0.15in,1.0,12mph
-37.67110558,176.1725927,2024-06-16,61℉,43℉,0in,0in,0,18mph
-36.84233,174.778191,2024-06-17,63℉,54℉,0.81in,0.81in,1.0,16mph
-41.25692256,173.1027396,2024-06-17,57℉,45℉,0.36in,0.36in,1.0,11mph
-44.39273522,171.2586024,2024-06-18,49℉,43℉,0.18in,0.18in,1.0,11mph
-22.69232936,-175.2374953,2024-06-18,78℉,75℉,0.37in,0.37in,1.0,17mph
-41.12320396,170.862894,2024-06-19,56℉,54℉,0.17in,0.17in,1.0,34mph
-46.97997416,168.1194408,2024-06-19,48℉,41℉,0in,0in,0,30mph
-38.38022293,173.5385102,2024-06-19,59℉,56℉,0.04in,0.04in,1.0,24mph
-41.26595188,174.0264265,2024-06-21,55℉,45℉,0in,0in,0,11mph
-40.84545939,174.936432,2024-06-21,57℉,33℉,0in,0in,0,21mph
-44.66667857,168.3189752,2024-06-21,48℉,38℉,0in,0in,0,6.3mph
-39.26538924,177.9455164,2024-06-24,57℉,51℉,0.47in,0.47in,1.0,25mph
-36.87966187,174.8967798,2024-06-25,61℉,49℉,0.00in,0.00in,1.0,30mph
-42.51508818,170.4411561,2024-06-25,58℉,41℉,0in,0in,0,9.2mph
-41.15129177,173.8647344,2024-06-25,54℉,48℉,0.07in,0.07in,1.0,13mph
-36.83245646,174.8305122,2024-06-26,59℉,54℉,0in,0in,0,29mph
-37.36714455,178.3088601,2024-06-26,60℉,58℉,0.22in,0.22in,1.0,40mph
-39.47453675,176.9213002,2024-06-30,54℉,38℉,0.02in,0.02in,1.0,14mph
-52.51784931,172.8036345,2024-06-30,48℉,44℉,0.22in,0.22in,1.0,35mph
-38.6858176,178.0797705,2024-06-30,59℉,44℉,0.02in,0.02in,1.0,9.1mph
-38.67862161,178.0821241,2024-06-30,59℉,44℉,0.02in,0.02in,1.0,9.1mph
